
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2014 ~ 2023년 01 ~ 12월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	108,서울,2014-01,13.0,5.3,2014-01-20,,
	108,서울,2014-02,16.2,11.0,2014-02-01,,
	108,서울,2014-03,7.2,3.5,2014-03-29,,
	108,서울,2014-04,31.0,13.5,2014-04-28,3.5,2014-04-29
	108,서울,2014-05,63.0,23.0,2014-05-11,9.0,2014-05-11
	108,서울,2014-06,98.1,33.0,2014-06-03,14.5,2014-06-23
	108,서울,2014-07,207.9,59.5,2014-07-25,34.5,2014-07-25
	108,서울,2014-08,172.8,46.5,2014-08-21,25.5,2014-08-10
	108,서울,2014-09,88.1,57.5,2014-09-03,11.5,2014-09-03
	108,서울,2014-10,52.2,21.5,2014-10-20,6.0,2014-10-02
	108,서울,2014-11,41.5,18.0,2014-11-28,,
	108,서울,2014-12,17.9,10.5,2014-12-15,,
	108,서울,2015-01,11.3,4.0,2015-01-18,,
	108,서울,2015-02,22.7,10.5,2015-02-16,,
	108,서울,2015-03,9.6,5.5,2015-03-03,,
	108,서울,2015-04,80.5,28.0,2015-04-02,16.5,2015-04-02
	108,서울,2015-05,28.9,14.0,2015-05-11,6.5,2015-05-11
	108,서울,2015-06,99.0,44.5,2015-06-20,25.5,2015-06-20
	108,서울,2015-07,226.0,80.0,2015-07-25,31.0,2015-07-25
	108,서울,2015-08,72.9,29.0,2015-08-16,21.5,2015-08-16
	108,서울,2015-09,26.0,18.0,2015-09-03,16.5,2015-09-03
	108,서울,2015-10,81.5,35.0,2015-10-01,16.5,2015-10-01
	108,서울,2015-11,104.6,24.5,2015-11-07,,
	108,서울,2015-12,29.1,13.5,2015-12-02,,
	108,서울,2016-01,1.0,0.4,2016-01-13,,
	108,서울,2016-02,47.6,21.0,2016-02-13,,
	108,서울,2016-03,40.5,40.0,2016-03-05,,
	108,서울,2016-04,76.8,23.5,2016-04-16,7.5,2016-04-17
	108,서울,2016-05,160.5,45.0,2016-05-15,12.0,2016-05-15
	108,서울,2016-06,54.4,30.5,2016-06-22,26.0,2016-06-22
	108,서울,2016-07,358.2,108.5,2016-07-01,51.5,2016-07-29
	108,서울,2016-08,67.1,20.0,2016-08-26,11.5,2016-08-19
	108,서울,2016-09,33.0,13.5,2016-09-27,4.5,2016-09-02
	108,서울,2016-10,74.8,37.0,2016-10-25,10.0,2016-10-25
	108,서울,2016-11,16.7,5.5,2016-11-07,,
	108,서울,2016-12,61.1,29.0,2016-12-21,,
	108,서울,2017-01,14.9,4.5,2017-01-29,,
	108,서울,2017-02,11.1,5.1,2017-02-22,,
	108,서울,2017-03,7.9,5.0,2017-03-01,,
	108,서울,2017-04,61.6,37.5,2017-04-05,8.5,2017-04-05
	108,서울,2017-05,16.1,6.0,2017-05-13,6.0,2017-05-13
	108,서울,2017-06,66.6,29.0,2017-06-26,17.0,2017-06-26
	108,서울,2017-07,621.0,144.5,2017-07-10,53.0,2017-07-03
